,0
Unnamed: 0,249.5
1,8.174496911747474
2,8.046757843915676
3,8.383521085507715
4,7.743016253195961
5,7.794617004455627
6,8.026405273281224
7,8.325013967985162
8,8.313254049023888
9,7.788323777740805
10,8.23915696031803
11,7.969984178216237
12,8.021876808294202
13,7.810805760600781
14,7.67910726233009
15,7.778209703732014
16,8.008589983445942
17,7.6189813499806185
18,7.59549547070939
19,7.6714405780786725
20,7.5991526252738755
21,8.209868682059525
22,7.50716079447026
23,7.537117432799735
24,7.354544380876187
25,7.688434632651058
26,7.3427153767380675
27,7.528439356000563
28,7.35049136678454
29,7.9771861263844315
30,8.004339067021782
31,7.674325334459367
32,7.303296298048711
33,7.420246499809298
34,7.8936155916156725
35,7.494453287006471
36,7.215098264000188
37,7.1787021706097525
38,7.4553183840139345
39,7.4932756495161685
40,7.50632734624381
41,7.075690489323026
42,7.370911061558869
43,7.161345945578689
44,7.099116764569036
45,6.9877135636788985
46,7.6315207031857595
47,7.183024998154709
48,7.65852691922448
49,7.077677927205197
50,6.9537718358535106
51,7.252653696668154
52,7.169890851892329
53,7.161212067372905
54,7.090801857502092
55,6.993107263393346
56,7.347954504032141
57,7.332081867116271
58,7.211991419948248
59,7.11793765928173
60,7.064561640576274
61,7.06024848848136
62,7.0115325326983164
63,7.318772143393578
64,7.316422628871957
65,7.291048217431588
66,7.2545406223826125
67,7.16779573972794
68,7.628787227119026
69,7.656961825924107
70,7.053595871718296
71,6.944348178888177
72,7.277982541240156
73,7.267785399392921
74,7.315262823470277
75,7.338032640971815
76,7.323653661589636
77,7.28137517027714
78,7.193750154194622
79,7.103212118807676
80,7.08009381555413
81,7.055774408312071
82,7.015528617303242
83,6.934887527827413
84,7.248448349714883
85,7.273637551836845
86,7.266262482836288
87,7.2905952292882406
88,7.263107944621909
89,7.285635382224439
90,7.296264237238577
91,7.27554420633404
92,7.24405439184972
93,7.199206833327466
94,7.141321287560747
95,7.076037235563502
96,7.059586459285836
97,7.04629404762634
98,7.024279806778973
99,6.965156387734237
100,6.8966108409241755
101,7.330016589412587
102,7.266611534865299
103,7.277855643505723
104,7.27901275762315
105,7.237446970415516
106,7.249753680015354
107,7.262656977331991
108,7.2748519946512005
109,7.288801002205483
110,7.265736803340036
111,7.300693662779764
112,7.316220736461494
113,7.2922636845998365
114,7.287234574616692
115,7.251835915274182
116,7.2019690502681675
117,7.1551762818208
118,7.113042143472068
119,7.0837734529177325
120,7.059220602017406
121,7.039401548514447
122,7.032409781233241
123,6.99057164287127
124,6.9427757117356785
125,6.874550195404497
126,7.160442929744131
127,7.179049250102287
128,7.216693781713544
129,7.2262994107617295
130,7.185617132694858
131,7.21576934449423
132,7.189601370657797
133,7.192101030811355
134,7.261083314349768
135,7.289424157714426
136,7.226511634480297
137,7.2278530838787844
138,7.2495590584249
139,7.230657012001456
140,7.208119396696149
141,7.213675707551199
142,7.2332888705744125
143,7.24561559639911
144,7.256141309298255
145,7.266864050119513
146,7.252117754412154
147,7.2642926884436685
148,7.283460375774099
149,7.297772735600493
150,7.291163953302948
151,7.280844067411995
152,7.266099544227365
153,7.223725070502696
154,7.231134113437013
155,7.181938491492864
156,7.146331138891386
157,7.131782110674076
158,7.071909741508942
159,7.103308669234889
160,7.053008331879201
161,7.044917909674549
162,7.035477240148212
163,7.023465655526858
164,6.992410461752108
165,6.950542324676934
166,6.914238040326322
167,7.709782616634335
168,7.719314987114457
169,7.682239896969373
170,7.743068830057382
171,7.743204940603272
172,7.710284892893072
173,7.687005672446411
174,7.64840309723235
175,7.607150290086365
176,7.54798311802905
177,7.525590016878553
178,7.494116684806997
179,7.4720251076058295
180,7.419775461711402
181,7.402433919124243
182,7.343203162667134
183,7.261906094471743
184,7.19576999843081
185,7.182754926612047
186,7.143329305548199
187,7.142462116773315
188,7.13676458862407
189,7.1319423030968965
190,7.152054757102739
191,7.164740362905309
192,7.187308095503576
193,7.1919196211338186
194,7.180874455888008
195,7.148483179593716
196,7.172453902749314
197,7.175316976178846
198,7.160497680500688
199,7.139628443369899
200,7.16456147731789
201,7.242287763935742
202,7.288477989466533
203,7.26009425829342
204,7.207028154483492
205,7.205745427531184
206,7.215552742181645
207,7.228722350417172
208,7.229416888745402
209,7.212116259845994
210,7.190224759443842
211,7.21213601340779
212,7.208007996468741
213,7.222708774567986
214,7.233806925197076
215,7.220152866015964
216,7.251370330049808
217,7.26145353371871
218,7.270346687670299
219,7.24727820867048
220,7.244075108319444
221,7.267611300143297
222,7.279226497713466
223,7.276705133759492
224,7.2946175515247145
225,7.287214864731652
226,7.270743013758011
227,7.286635468164821
228,7.260505972311684
229,7.232981791901743
230,7.224905265833602
231,7.221016874990731
232,7.180060077669016
233,7.183850286301035
234,7.134858389346279
235,7.119803156750498
236,7.096413183538912
237,7.059040408008133
238,7.067967499186958
239,7.07814905097216
240,7.04589402172668
241,7.038073636765667
242,7.0281142658901485
243,7.030570175840196
244,7.026330143718116
245,7.008390753788831
246,6.983927785308307
247,6.954606548205757
248,6.933777674134882
249,6.897552225573335
250,6.865263630012489
251,7.53204256614688
252,7.563980170164667
253,7.587763858766565
254,7.621457596601752
255,7.644884347010014
256,7.659139229706956
257,7.677873432881817
258,7.714377491716809
259,7.732309779892844
260,7.754290936589712
261,7.738037117791266
262,7.726988915502684
263,7.723650832767116
264,7.705724616193926
265,7.709567845298192
266,7.725547579237789
267,7.727341494513494
268,7.678426895701511
269,7.673498818283961
270,7.716829736906668
271,7.712244579894473
272,7.711184368423065
273,7.714878670066002
274,7.7193155244263325
275,7.7398880421053455
276,7.733711344106219
277,7.726718738981159
278,7.721457773055561
279,7.717862039200451
280,7.695343847732802
281,7.7026482700557555
282,7.661959951354247
283,7.630164305479567
284,7.665152973202449
285,7.673733481014855
286,7.654339171734398
287,7.680725984412536
288,7.683120570031081
289,7.707583788065559
290,7.694849378691826
291,7.673583988246382
292,7.658488679498057
293,7.647603279156766
294,7.635784857253546
295,7.6550462528319025
296,7.669391695040041
297,7.689082148524021
298,7.655436020742697
299,7.661645855660173
300,7.632822407462541
301,7.619820241340926
302,7.6537525781127185
303,7.658216612172036
304,7.683845624717378
305,7.705666157065285
306,7.717653780027141
307,7.719329595675203
308,7.746041978292015
309,7.748344176294807
310,7.724877669920773
311,7.723963796034357
312,7.692774123026281
313,7.68057778922581
314,7.673323499147035
315,7.652343285538218
316,7.639796022631878
317,7.634407357837393
318,7.641144751926736
319,7.634155396123383
320,7.588709799360988
321,7.580110829271192
322,7.569124614832445
323,7.5827746584622915
324,7.57189465285037
325,7.574634358099711
326,7.57934175370085
327,7.578239798545269
328,7.580527221625753
329,7.609298323866957
330,7.6167186175779005
331,7.630019060803464
332,7.646151310973678
333,7.640977634982561
334,7.677116253125964
335,7.661383504867652
336,7.687132967956495
337,7.660341748809822
338,7.651618942946446
339,7.671547543796856
340,7.708695032169262
341,7.6974882746927475
342,7.707885229402707
343,7.671630814478474
344,7.676551288986472
345,7.676636310257215
346,7.653021042862948
347,7.634938596829334
348,7.616207768831174
349,7.608416907382614
350,7.578662708496492
351,7.558373613569684
352,7.520093187573638
353,7.515865921557937
354,7.499210313866512
355,7.481440389282503
356,7.468221337294178
357,7.441965048214417
358,7.44525171833519
359,7.416040188352992
360,7.396176784545049
361,7.381366073107772
362,7.378451961835021
363,7.367457045852157
364,7.323324566225922
365,7.283538179612762
366,7.244890483412329
367,7.207956455223694
368,7.180382808145106
369,7.171942761517418
370,7.167872277661847
371,7.129510791245707
372,7.130334731300947
373,7.125661622657896
374,7.130135479843059
375,7.131663892626856
376,7.125799054348177
377,7.132806432189993
378,7.1210886572741146
379,7.1233119297890415
380,7.140927325626855
381,7.139483576224977
382,7.152970168712941
383,7.158188232172167
384,7.175833707648111
385,7.1844265852017815
386,7.179973606457312
387,7.181156794165591
388,7.169365127125859
389,7.153440797234327
390,7.136912725651048
391,7.143094889421075
392,7.160759374491298
393,7.172859728248223
394,7.16376302268302
395,7.171908240677523
396,7.149062595560856
397,7.14715239875394
398,7.127929452613167
399,7.152825156896784
400,7.151392978008541
401,7.185336173817862
402,7.227075441409187
403,7.243321402904335
404,7.27295372497816
405,7.256582652840978
406,7.244272514441108
407,7.216604442114102
408,7.192881451145642
409,7.20358927701005
410,7.192308867656905
411,7.193624374735566
412,7.201755223501975
413,7.189512583391051
414,7.2151318841046335
415,7.228672545582336
416,7.216216105477703
417,7.19597472421764
418,7.1986905905560565
419,7.183211413859869
420,7.177099643816678
421,7.191138584893073
422,7.198090594549496
423,7.186623779734519
424,7.193640021867449
425,7.1999202677245
426,7.208435848483412
427,7.225955192633039
428,7.219326007735577
429,7.223140568028641
430,7.205849664238972
431,7.225744223160697
432,7.236279478695518
433,7.24344107023575
434,7.247237569648528
435,7.246757822477318
436,7.255903482534857
437,7.244444296356197
438,7.233284526723075
439,7.228757699762965
440,7.229966373534682
441,7.2464468460851315
442,7.253471750058344
443,7.266801163550999
444,7.264347896086033
445,7.257384493532838
446,7.261692116447174
447,7.278554443883618
448,7.279325588782789
449,7.267840803219826
450,7.27179393514112
451,7.268611348231894
452,7.254902499549381
453,7.262191068763124
454,7.27004455516401
455,7.250810122950069
456,7.243974384451879
457,7.241882811513143
458,7.215924599426113
459,7.197866265629026
460,7.207574021119672
461,7.197750917034091
462,7.203410323183466
463,7.170942052178972
464,7.162580831332595
465,7.1537928129525445
466,7.165913712082472
467,7.149681946900213
468,7.1173381045763895
469,7.113673978543651
470,7.102798627892751
471,7.103229102000176
472,7.0795715377184125
473,7.045972699474648
474,7.04253367105944
475,7.04034338454025
476,7.051547336409841
477,7.077830063864064
478,7.061898697030499
479,7.053983540559795
480,7.029943345811515
481,7.0226601781823
482,7.022442880885488
483,7.023055437379333
484,7.0129326692716
485,7.015246659057478
486,7.015832305397712
487,7.005479770561802
488,7.012074805872997
489,7.004841588645871
490,6.994654066598134
491,6.989102472577092
492,6.970513452975605
493,6.955594719719972
494,6.941657704381799
495,6.925437865513055
496,6.920997621132257
497,6.897859343105084
498,6.88494642181023
499,6.869555928448747
500,6.852151968889319
